Country,Date,Type,Number of Cases,Cumulative Cases
Belgium,2020-3-23,Confirmed,342,3743
Belgium,2020-3-23,Deaths,13,88
Belgium,2020-3-23,Recovered,0,263
Belgium,2020-3-24,Confirmed,526,4269
Belgium,2020-3-24,Deaths,34,122
Belgium,2020-3-24,Recovered,198,461
Belgium,2020-3-25,Confirmed,668,4937
Belgium,2020-3-25,Deaths,56,178
Belgium,2020-3-25,Recovered,86,547
Belgium,2020-3-26,Confirmed,1298,6235
Belgium,2020-3-26,Deaths,42,220
Belgium,2020-3-26,Recovered,128,675
Belgium,2020-3-27,Confirmed,1049,7284
Belgium,2020-3-27,Deaths,69,289
Belgium,2020-3-27,Recovered,183,858
Belgium,2020-3-28,Confirmed,1850,9134
Belgium,2020-3-28,Deaths,64,353
Belgium,2020-3-28,Recovered,205,1063
Belgium,2020-3-29,Confirmed,1702,10836
Belgium,2020-3-29,Deaths,78,431
Belgium,2020-3-29,Recovered,296,1359
Belgium,2020-3-30,Confirmed,1063,11899
Belgium,2020-3-30,Deaths,82,513
Belgium,2020-3-30,Recovered,168,1527
Belgium,2020-3-31,Confirmed,876,12775
Belgium,2020-3-31,Deaths,192,705
Belgium,2020-3-31,Recovered,169,1696
Belgium,2020-4-1,Confirmed,1189,13964
Belgium,2020-4-1,Deaths,123,828
Belgium,2020-4-1,Recovered,436,2132
Belgium,2020-4-2,Confirmed,1384,15348
Belgium,2020-4-2,Deaths,183,1011
Belgium,2020-4-2,Recovered,363,2495
Belgium,2020-4-3,Confirmed,1422,16770
Belgium,2020-4-3,Deaths,132,1143
Belgium,2020-4-3,Recovered,377,2872
Belgium,2020-4-4,Confirmed,1661,18431
Belgium,2020-4-4,Deaths,140,1283
Belgium,2020-4-4,Recovered,375,3247
Belgium,2020-4-5,Confirmed,1260,19691
Belgium,2020-4-5,Deaths,164,1447
Belgium,2020-4-5,Recovered,504,3751
Belgium,2020-4-6,Confirmed,1123,20814
Belgium,2020-4-6,Deaths,185,1632
Belgium,2020-4-6,Recovered,235,3986
Belgium,2020-4-7,Confirmed,1380,22194
Belgium,2020-4-7,Deaths,403,2035
Belgium,2020-4-7,Recovered,171,4157
Belgium,2020-4-8,Confirmed,1209,23403
Belgium,2020-4-8,Deaths,205,2240
Belgium,2020-4-8,Recovered,524,4681
Belgium,2020-4-9,Confirmed,1580,24983
Belgium,2020-4-9,Deaths,283,2523
Belgium,2020-4-9,Recovered,483,5164
Belgium,2020-4-10,Confirmed,1684,26667
Belgium,2020-4-10,Deaths,496,3019
Belgium,2020-4-10,Recovered,404,5568
Belgium,2020-4-11,Confirmed,1351,28018
Belgium,2020-4-11,Deaths,327,3346
Belgium,2020-4-11,Recovered,418,5986
Belgium,2020-4-12,Confirmed,1629,29647
Belgium,2020-4-12,Deaths,254,3600
Belgium,2020-4-12,Recovered,477,6463
Belgium,2020-4-13,Confirmed,942,30589
Belgium,2020-4-13,Deaths,303,3903
Belgium,2020-4-13,Recovered,244,6707
Belgium,2020-4-14,Confirmed,530,31119
Belgium,2020-4-14,Deaths,254,4157
Belgium,2020-4-14,Recovered,161,6868
Benin,2020-1-22,Confirmed,0,0
Benin,2020-1-22,Deaths,0,0
Benin,2020-1-22,Recovered,0,0
Benin,2020-1-23,Confirmed,0,0
Benin,2020-1-23,Deaths,0,0
Benin,2020-1-23,Recovered,0,0
Benin,2020-1-24,Confirmed,0,0
Benin,2020-1-24,Deaths,0,0
Benin,2020-1-24,Recovered,0,0
Benin,2020-1-25,Confirmed,0,0
Benin,2020-1-25,Deaths,0,0
Benin,2020-1-25,Recovered,0,0
Benin,2020-1-26,Confirmed,0,0
Benin,2020-1-26,Deaths,0,0
Benin,2020-1-26,Recovered,0,0
Benin,2020-1-27,Confirmed,0,0
Benin,2020-1-27,Deaths,0,0
Benin,2020-1-27,Recovered,0,0
Benin,2020-1-28,Confirmed,0,0
Benin,2020-1-28,Deaths,0,0
Benin,2020-1-28,Recovered,0,0
Benin,2020-1-29,Confirmed,0,0
Benin,2020-1-29,Deaths,0,0
Benin,2020-1-29,Recovered,0,0
Benin,2020-1-30,Confirmed,0,0
Benin,2020-1-30,Deaths,0,0
Benin,2020-1-30,Recovered,0,0
Benin,2020-1-31,Confirmed,0,0
Benin,2020-1-31,Deaths,0,0
Benin,2020-1-31,Recovered,0,0
Benin,2020-2-1,Confirmed,0,0
Benin,2020-2-1,Deaths,0,0
Benin,2020-2-1,Recovered,0,0
Benin,2020-2-2,Confirmed,0,0
Benin,2020-2-2,Deaths,0,0
Benin,2020-2-2,Recovered,0,0
Benin,2020-2-3,Confirmed,0,0
Benin,2020-2-3,Deaths,0,0
Benin,2020-2-3,Recovered,0,0
Benin,2020-2-4,Confirmed,0,0
Benin,2020-2-4,Deaths,0,0
Benin,2020-2-4,Recovered,0,0
Benin,2020-2-5,Confirmed,0,0
Benin,2020-2-5,Deaths,0,0
Benin,2020-2-5,Recovered,0,0
Benin,2020-2-6,Confirmed,0,0
Benin,2020-2-6,Deaths,0,0
Benin,2020-2-6,Recovered,0,0
Benin,2020-2-7,Confirmed,0,0
Benin,2020-2-7,Deaths,0,0
Benin,2020-2-7,Recovered,0,0
Benin,2020-2-8,Confirmed,0,0
Benin,2020-2-8,Deaths,0,0
Benin,2020-2-8,Recovered,0,0
Benin,2020-2-9,Confirmed,0,0
Benin,2020-2-9,Deaths,0,0
Benin,2020-2-9,Recovered,0,0
Benin,2020-2-10,Confirmed,0,0
Benin,2020-2-10,Deaths,0,0
Benin,2020-2-10,Recovered,0,0
Benin,2020-2-11,Confirmed,0,0
Benin,2020-2-11,Deaths,0,0
Benin,2020-2-11,Recovered,0,0
Benin,2020-2-12,Confirmed,0,0
Benin,2020-2-12,Deaths,0,0
Benin,2020-2-12,Recovered,0,0
Benin,2020-2-13,Confirmed,0,0
Benin,2020-2-13,Deaths,0,0
Benin,2020-2-13,Recovered,0,0
Benin,2020-2-14,Confirmed,0,0
Benin,2020-2-14,Deaths,0,0
Benin,2020-2-14,Recovered,0,0
Benin,2020-2-15,Confirmed,0,0
Benin,2020-2-15,Deaths,0,0
Benin,2020-2-15,Recovered,0,0
Benin,2020-2-16,Confirmed,0,0
Benin,2020-2-16,Deaths,0,0
Benin,2020-2-16,Recovered,0,0
Benin,2020-2-17,Confirmed,0,0
Benin,2020-2-17,Deaths,0,0
Benin,2020-2-17,Recovered,0,0
Benin,2020-2-18,Confirmed,0,0
Benin,2020-2-18,Deaths,0,0
Benin,2020-2-18,Recovered,0,0
Benin,2020-2-19,Confirmed,0,0
Benin,2020-2-19,Deaths,0,0
Benin,2020-2-19,Recovered,0,0
Benin,2020-2-20,Confirmed,0,0
Benin,2020-2-20,Deaths,0,0
Benin,2020-2-20,Recovered,0,0
Benin,2020-2-21,Confirmed,0,0
Benin,2020-2-21,Deaths,0,0
Benin,2020-2-21,Recovered,0,0
Benin,2020-2-22,Confirmed,0,0
Benin,2020-2-22,Deaths,0,0
Benin,2020-2-22,Recovered,0,0
Benin,2020-2-23,Confirmed,0,0
Benin,2020-2-23,Deaths,0,0
Benin,2020-2-23,Recovered,0,0
Benin,2020-2-24,Confirmed,0,0
Benin,2020-2-24,Deaths,0,0
Benin,2020-2-24,Recovered,0,0
Benin,2020-2-25,Confirmed,0,0
Benin,2020-2-25,Deaths,0,0
Benin,2020-2-25,Recovered,0,0
Benin,2020-2-26,Confirmed,0,0
Benin,2020-2-26,Deaths,0,0
Benin,2020-2-26,Recovered,0,0
Benin,2020-2-27,Confirmed,0,0
Benin,2020-2-27,Deaths,0,0
Benin,2020-2-27,Recovered,0,0
Benin,2020-2-28,Confirmed,0,0
Benin,2020-2-28,Deaths,0,0
Benin,2020-2-28,Recovered,0,0
Benin,2020-2-29,Confirmed,0,0
Benin,2020-2-29,Deaths,0,0
Benin,2020-2-29,Recovered,0,0
Benin,2020-3-1,Confirmed,0,0
Benin,2020-3-1,Deaths,0,0
Benin,2020-3-1,Recovered,0,0
Benin,2020-3-2,Confirmed,0,0
Benin,2020-3-2,Deaths,0,0
Benin,2020-3-2,Recovered,0,0
Benin,2020-3-3,Confirmed,0,0
Benin,2020-3-3,Deaths,0,0
Benin,2020-3-3,Recovered,0,0
Benin,2020-3-4,Confirmed,0,0
Benin,2020-3-4,Deaths,0,0
Benin,2020-3-4,Recovered,0,0
Benin,2020-3-5,Confirmed,0,0
Benin,2020-3-5,Deaths,0,0
Benin,2020-3-5,Recovered,0,0
Benin,2020-3-6,Confirmed,0,0
Benin,2020-3-6,Deaths,0,0
Benin,2020-3-6,Recovered,0,0
Benin,2020-3-7,Confirmed,0,0
Benin,2020-3-7,Deaths,0,0
Benin,2020-3-7,Recovered,0,0
Benin,2020-3-8,Confirmed,0,0
Benin,2020-3-8,Deaths,0,0
Benin,2020-3-8,Recovered,0,0
Benin,2020-3-9,Confirmed,0,0
Benin,2020-3-9,Deaths,0,0
Benin,2020-3-9,Recovered,0,0
Benin,2020-3-10,Confirmed,0,0
Benin,2020-3-10,Deaths,0,0
Benin,2020-3-10,Recovered,0,0
Benin,2020-3-11,Confirmed,0,0
Benin,2020-3-11,Deaths,0,0
Benin,2020-3-11,Recovered,0,0
Benin,2020-3-12,Confirmed,0,0
Benin,2020-3-12,Deaths,0,0
Benin,2020-3-12,Recovered,0,0
Benin,2020-3-13,Confirmed,0,0
Benin,2020-3-13,Deaths,0,0
Benin,2020-3-13,Recovered,0,0
Benin,2020-3-14,Confirmed,0,0
Benin,2020-3-14,Deaths,0,0
Benin,2020-3-14,Recovered,0,0
Benin,2020-3-15,Confirmed,0,0
Benin,2020-3-15,Deaths,0,0
Benin,2020-3-15,Recovered,0,0
Benin,2020-3-16,Confirmed,1,1
Benin,2020-3-16,Deaths,0,0
Benin,2020-3-16,Recovered,0,0
Benin,2020-3-17,Confirmed,0,1
Benin,2020-3-17,Deaths,0,0
Benin,2020-3-17,Recovered,0,0
Benin,2020-3-18,Confirmed,1,2
Benin,2020-3-18,Deaths,0,0
Benin,2020-3-18,Recovered,0,0
Benin,2020-3-19,Confirmed,0,2
Benin,2020-3-19,Deaths,0,0
Benin,2020-3-19,Recovered,0,0
Benin,2020-3-20,Confirmed,0,2
Benin,2020-3-20,Deaths,0,0
Benin,2020-3-20,Recovered,0,0
Benin,2020-3-21,Confirmed,0,2
Benin,2020-3-21,Deaths,0,0
Benin,2020-3-21,Recovered,0,0
Benin,2020-3-22,Confirmed,0,2
Benin,2020-3-22,Deaths,0,0
Benin,2020-3-22,Recovered,0,0
Benin,2020-3-23,Confirmed,3,5
Benin,2020-3-23,Deaths,0,0
Benin,2020-3-23,Recovered,0,0
Benin,2020-3-24,Confirmed,1,6
Benin,2020-3-24,Deaths,0,0
Benin,2020-3-24,Recovered,0,0
Benin,2020-3-25,Confirmed,0,6
Benin,2020-3-25,Deaths,0,0
Benin,2020-3-25,Recovered,0,0
Benin,2020-3-26,Confirmed,0,6
Benin,2020-3-26,Deaths,0,0
Benin,2020-3-26,Recovered,0,0
Benin,2020-3-27,Confirmed,0,6
Benin,2020-3-27,Deaths,0,0
Benin,2020-3-27,Recovered,0,0
Benin,2020-3-28,Confirmed,0,6
Benin,2020-3-28,Deaths,0,0
Benin,2020-3-28,Recovered,0,0
Benin,2020-3-29,Confirmed,0,6
Benin,2020-3-29,Deaths,0,0
Benin,2020-3-29,Recovered,0,0
Benin,2020-3-30,Confirmed,0,6
Benin,2020-3-30,Deaths,0,0
Benin,2020-3-30,Recovered,0,0
Benin,2020-3-31,Confirmed,3,9
Benin,2020-3-31,Deaths,0,0
Benin,2020-3-31,Recovered,1,1
Benin,2020-4-1,Confirmed,4,13
Benin,2020-4-1,Deaths,0,0
Benin,2020-4-1,Recovered,0,1
Benin,2020-4-2,Confirmed,0,13
Benin,2020-4-2,Deaths,0,0
Benin,2020-4-2,Recovered,0,1
Benin,2020-4-3,Confirmed,3,16
Benin,2020-4-3,Deaths,0,0
Benin,2020-4-3,Recovered,1,2
Benin,2020-4-4,Confirmed,0,16
Benin,2020-4-4,Deaths,0,0
Benin,2020-4-4,Recovered,0,2
Benin,2020-4-5,Confirmed,6,22
Benin,2020-4-5,Deaths,0,0
Benin,2020-4-5,Recovered,3,5
Benin,2020-4-6,Confirmed,4,26
Benin,2020-4-6,Deaths,1,1
Benin,2020-4-6,Recovered,0,5
Benin,2020-4-7,Confirmed,0,26
Benin,2020-4-7,Deaths,0,1
Benin,2020-4-7,Recovered,0,5
Benin,2020-4-8,Confirmed,0,26
Benin,2020-4-8,Deaths,0,1
Benin,2020-4-8,Recovered,0,5
Benin,2020-4-9,Confirmed,0,26
Benin,2020-4-9,Deaths,0,1
Benin,2020-4-9,Recovered,0,5
Benin,2020-4-10,Confirmed,9,35
Benin,2020-4-10,Deaths,0,1
Benin,2020-4-10,Recovered,0,5
Benin,2020-4-11,Confirmed,0,35
Benin,2020-4-11,Deaths,0,1
Benin,2020-4-11,Recovered,0,5
Benin,2020-4-12,Confirmed,0,35
Benin,2020-4-12,Deaths,0,1
Benin,2020-4-12,Recovered,0,5
Benin,2020-4-13,Confirmed,0,35
Benin,2020-4-13,Deaths,0,1
Benin,2020-4-13,Recovered,0,5
Benin,2020-4-14,Confirmed,0,35
Benin,2020-4-14,Deaths,0,1
Benin,2020-4-14,Recovered,13,18
Bhutan,2020-1-22,Confirmed,0,0
Bhutan,2020-1-22,Deaths,0,0
Bhutan,2020-1-22,Recovered,0,0
Bhutan,2020-1-23,Confirmed,0,0
Bhutan,2020-1-23,Deaths,0,0
Bhutan,2020-1-23,Recovered,0,0
Bhutan,2020-1-24,Confirmed,0,0
Bhutan,2020-1-24,Deaths,0,0
Bhutan,2020-1-24,Recovered,0,0
Bhutan,2020-1-25,Confirmed,0,0
Bhutan,2020-1-25,Deaths,0,0
Bhutan,2020-1-25,Recovered,0,0
Bhutan,2020-1-26,Confirmed,0,0
Bhutan,2020-1-26,Deaths,0,0
Bhutan,2020-1-26,Recovered,0,0
Bhutan,2020-1-27,Confirmed,0,0
Bhutan,2020-1-27,Deaths,0,0
Bhutan,2020-1-27,Recovered,0,0
Bhutan,2020-1-28,Confirmed,0,0
Bhutan,2020-1-28,Deaths,0,0
Bhutan,2020-1-28,Recovered,0,0
Bhutan,2020-1-29,Confirmed,0,0
Bhutan,2020-1-29,Deaths,0,0
Bhutan,2020-1-29,Recovered,0,0
Bhutan,2020-1-30,Confirmed,0,0
Bhutan,2020-1-30,Deaths,0,0
Bhutan,2020-1-30,Recovered,0,0
Bhutan,2020-1-31,Confirmed,0,0
Bhutan,2020-1-31,Deaths,0,0
Bhutan,2020-1-31,Recovered,0,0
Bhutan,2020-2-1,Confirmed,0,0
Bhutan,2020-2-1,Deaths,0,0
Bhutan,2020-2-1,Recovered,0,0
Bhutan,2020-2-2,Confirmed,0,0
Bhutan,2020-2-2,Deaths,0,0
Bhutan,2020-2-2,Recovered,0,0
Bhutan,2020-2-3,Confirmed,0,0
Bhutan,2020-2-3,Deaths,0,0
Bhutan,2020-2-3,Recovered,0,0
Bhutan,2020-2-4,Confirmed,0,0
Bhutan,2020-2-4,Deaths,0,0
Bhutan,2020-2-4,Recovered,0,0
Bhutan,2020-2-5,Confirmed,0,0
Bhutan,2020-2-5,Deaths,0,0
Bhutan,2020-2-5,Recovered,0,0
Bhutan,2020-2-6,Confirmed,0,0
Bhutan,2020-2-6,Deaths,0,0
Bhutan,2020-2-6,Recovered,0,0
Bhutan,2020-2-7,Confirmed,0,0
Bhutan,2020-2-7,Deaths,0,0
Bhutan,2020-2-7,Recovered,0,0
Bhutan,2020-2-8,Confirmed,0,0
Bhutan,2020-2-8,Deaths,0,0
Bhutan,2020-2-8,Recovered,0,0
Bhutan,2020-2-9,Confirmed,0,0
Bhutan,2020-2-9,Deaths,0,0
Bhutan,2020-2-9,Recovered,0,0
Bhutan,2020-2-10,Confirmed,0,0
Bhutan,2020-2-10,Deaths,0,0
Bhutan,2020-2-10,Recovered,0,0
Bhutan,2020-2-11,Confirmed,0,0
Bhutan,2020-2-11,Deaths,0,0
Bhutan,2020-2-11,Recovered,0,0
Bhutan,2020-2-12,Confirmed,0,0
Bhutan,2020-2-12,Deaths,0,0
Bhutan,2020-2-12,Recovered,0,0
Bhutan,2020-2-13,Confirmed,0,0
Bhutan,2020-2-13,Deaths,0,0
Bhutan,2020-2-13,Recovered,0,0
Bhutan,2020-2-14,Confirmed,0,0
Bhutan,2020-2-14,Deaths,0,0
Bhutan,2020-2-14,Recovered,0,0
Bhutan,2020-2-15,Confirmed,0,0
Bhutan,2020-2-15,Deaths,0,0
Bhutan,2020-2-15,Recovered,0,0
Bhutan,2020-2-16,Confirmed,0,0
Bhutan,2020-2-16,Deaths,0,0
Bhutan,2020-2-16,Recovered,0,0
Bhutan,2020-2-17,Confirmed,0,0
Bhutan,2020-2-17,Deaths,0,0
Bhutan,2020-2-17,Recovered,0,0
Bhutan,2020-2-18,Confirmed,0,0
Bhutan,2020-2-18,Deaths,0,0
Bhutan,2020-2-18,Recovered,0,0
Bhutan,2020-2-19,Confirmed,0,0
Bhutan,2020-2-19,Deaths,0,0
Bhutan,2020-2-19,Recovered,0,0
Bhutan,2020-2-20,Confirmed,0,0
Bhutan,2020-2-20,Deaths,0,0
Bhutan,2020-2-20,Recovered,0,0
Bhutan,2020-2-21,Confirmed,0,0
Bhutan,2020-2-21,Deaths,0,0
Bhutan,2020-2-21,Recovered,0,0
Bhutan,2020-2-22,Confirmed,0,0
Bhutan,2020-2-22,Deaths,0,0
Bhutan,2020-2-22,Recovered,0,0
Bhutan,2020-2-23,Confirmed,0,0
Bhutan,2020-2-23,Deaths,0,0
Bhutan,2020-2-23,Recovered,0,0
Bhutan,2020-2-24,Confirmed,0,0
Bhutan,2020-2-24,Deaths,0,0
Bhutan,2020-2-24,Recovered,0,0
Bhutan,2020-2-25,Confirmed,0,0
Bhutan,2020-2-25,Deaths,0,0
Bhutan,2020-2-25,Recovered,0,0
Bhutan,2020-2-26,Confirmed,0,0
Bhutan,2020-2-26,Deaths,0,0
Bhutan,2020-2-26,Recovered,0,0
Bhutan,2020-2-27,Confirmed,0,0
Bhutan,2020-2-27,Deaths,0,0
Bhutan,2020-2-27,Recovered,0,0
Bhutan,2020-2-28,Confirmed,0,0
Bhutan,2020-2-28,Deaths,0,0
Bhutan,2020-2-28,Recovered,0,0
Bhutan,2020-2-29,Confirmed,0,0
Bhutan,2020-2-29,Deaths,0,0
Bhutan,2020-2-29,Recovered,0,0
Bhutan,2020-3-1,Confirmed,0,0
Bhutan,2020-3-1,Deaths,0,0
Bhutan,2020-3-1,Recovered,0,0
Bhutan,2020-3-2,Confirmed,0,0
Bhutan,2020-3-2,Deaths,0,0
Bhutan,2020-3-2,Recovered,0,0
Bhutan,2020-3-3,Confirmed,0,0
Bhutan,2020-3-3,Deaths,0,0
Bhutan,2020-3-3,Recovered,0,0
Bhutan,2020-3-4,Confirmed,0,0
Bhutan,2020-3-4,Deaths,0,0
Bhutan,2020-3-4,Recovered,0,0
Bhutan,2020-3-5,Confirmed,0,0
Bhutan,2020-3-5,Deaths,0,0
Bhutan,2020-3-5,Recovered,0,0
Bhutan,2020-3-6,Confirmed,1,1
Bhutan,2020-3-6,Deaths,0,0
Bhutan,2020-3-6,Recovered,0,0
Bhutan,2020-3-7,Confirmed,0,1
Bhutan,2020-3-7,Deaths,0,0
Bhutan,2020-3-7,Recovered,0,0
Bhutan,2020-3-8,Confirmed,0,1
Bhutan,2020-3-8,Deaths,0,0
Bhutan,2020-3-8,Recovered,0,0
Bhutan,2020-3-9,Confirmed,0,1
Bhutan,2020-3-9,Deaths,0,0
Bhutan,2020-3-9,Recovered,0,0
Bhutan,2020-3-10,Confirmed,0,1
Bhutan,2020-3-10,Deaths,0,0
Bhutan,2020-3-10,Recovered,0,0
Bhutan,2020-3-11,Confirmed,0,1
Bhutan,2020-3-11,Deaths,0,0
Bhutan,2020-3-11,Recovered,0,0
Bhutan,2020-3-12,Confirmed,0,1
Bhutan,2020-3-12,Deaths,0,0
Bhutan,2020-3-12,Recovered,0,0
Bhutan,2020-3-13,Confirmed,0,1
Bhutan,2020-3-13,Deaths,0,0
Bhutan,2020-3-13,Recovered,0,0
Bhutan,2020-3-14,Confirmed,0,1
Bhutan,2020-3-14,Deaths,0,0
Bhutan,2020-3-14,Recovered,0,0
Bhutan,2020-3-15,Confirmed,0,1
Bhutan,2020-3-15,Deaths,0,0
Bhutan,2020-3-15,Recovered,0,0
Bhutan,2020-3-16,Confirmed,0,1
Bhutan,2020-3-16,Deaths,0,0
Bhutan,2020-3-16,Recovered,0,0
Bhutan,2020-3-17,Confirmed,0,1
Bhutan,2020-3-17,Deaths,0,0
Bhutan,2020-3-17,Recovered,0,0
Bhutan,2020-3-18,Confirmed,0,1
Bhutan,2020-3-18,Deaths,0,0
Bhutan,2020-3-18,Recovered,0,0
Bhutan,2020-3-19,Confirmed,0,1
Bhutan,2020-3-19,Deaths,0,0
Bhutan,2020-3-19,Recovered,0,0
Bhutan,2020-3-20,Confirmed,1,2
Bhutan,2020-3-20,Deaths,0,0
Bhutan,2020-3-20,Recovered,0,0
Bhutan,2020-3-21,Confirmed,0,2
Bhutan,2020-3-21,Deaths,0,0
Bhutan,2020-3-21,Recovered,0,0
Bhutan,2020-3-22,Confirmed,0,2
Bhutan,2020-3-22,Deaths,0,0
Bhutan,2020-3-22,Recovered,0,0
Bhutan,2020-3-23,Confirmed,0,2
Bhutan,2020-3-23,Deaths,0,0
Bhutan,2020-3-23,Recovered,0,0
Bhutan,2020-3-24,Confirmed,0,2
Bhutan,2020-3-24,Deaths,0,0
Bhutan,2020-3-24,Recovered,0,0
Bhutan,2020-3-25,Confirmed,0,2
Bhutan,2020-3-25,Deaths,0,0
Bhutan,2020-3-25,Recovered,0,0
Bhutan,2020-3-26,Confirmed,0,2
Bhutan,2020-3-26,Deaths,0,0
Bhutan,2020-3-26,Recovered,0,0
Bhutan,2020-3-27,Confirmed,1,3
Bhutan,2020-3-27,Deaths,0,0
Bhutan,2020-3-27,Recovered,0,0
Bhutan,2020-3-28,Confirmed,0,3
Bhutan,2020-3-28,Deaths,0,0
Bhutan,2020-3-28,Recovered,0,0
Bhutan,2020-3-29,Confirmed,1,4
Bhutan,2020-3-29,Deaths,0,0
Bhutan,2020-3-29,Recovered,0,0
Bhutan,2020-3-30,Confirmed,0,4
Bhutan,2020-3-30,Deaths,0,0
Bhutan,2020-3-30,Recovered,0,0
Bhutan,2020-3-31,Confirmed,0,4
Bhutan,2020-3-31,Deaths,0,0
Bhutan,2020-3-31,Recovered,0,0
Bhutan,2020-4-1,Confirmed,0,4
Bhutan,2020-4-1,Deaths,0,0
Bhutan,2020-4-1,Recovered,0,0
Bhutan,2020-4-2,Confirmed,1,5
Bhutan,2020-4-2,Deaths,0,0
Bhutan,2020-4-2,Recovered,1,1
Bhutan,2020-4-3,Confirmed,0,5
Bhutan,2020-4-3,Deaths,0,0
Bhutan,2020-4-3,Recovered,1,2
Bhutan,2020-4-4,Confirmed,0,5
Bhutan,2020-4-4,Deaths,0,0
Bhutan,2020-4-4,Recovered,0,2
Bhutan,2020-4-5,Confirmed,0,5
Bhutan,2020-4-5,Deaths,0,0
Bhutan,2020-4-5,Recovered,0,2
Bhutan,2020-4-6,Confirmed,0,5
Bhutan,2020-4-6,Deaths,0,0
Bhutan,2020-4-6,Recovered,0,2
Bhutan,2020-4-7,Confirmed,0,5
Bhutan,2020-4-7,Deaths,0,0
Bhutan,2020-4-7,Recovered,0,2
Bhutan,2020-4-8,Confirmed,0,5
Bhutan,2020-4-8,Deaths,0,0
Bhutan,2020-4-8,Recovered,0,2
Bhutan,2020-4-9,Confirmed,0,5
Bhutan,2020-4-9,Deaths,0,0
Bhutan,2020-4-9,Recovered,0,2
Bhutan,2020-4-10,Confirmed,0,5
Bhutan,2020-4-10,Deaths,0,0
Bhutan,2020-4-10,Recovered,0,2
Bhutan,2020-4-11,Confirmed,0,5
Bhutan,2020-4-11,Deaths,0,0
Bhutan,2020-4-11,Recovered,0,2
Bhutan,2020-4-12,Confirmed,0,5
Bhutan,2020-4-12,Deaths,0,0
Bhutan,2020-4-12,Recovered,0,2
Bhutan,2020-4-13,Confirmed,0,5
Bhutan,2020-4-13,Deaths,0,0
Bhutan,2020-4-13,Recovered,0,2
Bhutan,2020-4-14,Confirmed,0,5
Bhutan,2020-4-14,Deaths,0,0
Bhutan,2020-4-14,Recovered,0,2
Bolivia,2020-1-22,Confirmed,0,0
Bolivia,2020-1-22,Deaths,0,0
Bolivia,2020-1-22,Recovered,0,0
Bolivia,2020-1-23,Confirmed,0,0
Bolivia,2020-1-23,Deaths,0,0
Bolivia,2020-1-23,Recovered,0,0
Bolivia,2020-1-24,Confirmed,0,0
Bolivia,2020-1-24,Deaths,0,0
Bolivia,2020-1-24,Recovered,0,0
Bolivia,2020-1-25,Confirmed,0,0
Bolivia,2020-1-25,Deaths,0,0
Bolivia,2020-1-25,Recovered,0,0
Bolivia,2020-1-26,Confirmed,0,0
Bolivia,2020-1-26,Deaths,0,0
Bolivia,2020-1-26,Recovered,0,0
Bolivia,2020-1-27,Confirmed,0,0
Bolivia,2020-1-27,Deaths,0,0
Bolivia,2020-1-27,Recovered,0,0
Bolivia,2020-1-28,Confirmed,0,0
Bolivia,2020-1-28,Deaths,0,0
Bolivia,2020-1-28,Recovered,0,0
Bolivia,2020-1-29,Confirmed,0,0
Bolivia,2020-1-29,Deaths,0,0
Bolivia,2020-1-29,Recovered,0,0
Bolivia,2020-1-30,Confirmed,0,0
Bolivia,2020-1-30,Deaths,0,0
Bolivia,2020-1-30,Recovered,0,0
Bolivia,2020-1-31,Confirmed,0,0
Bolivia,2020-1-31,Deaths,0,0
Bolivia,2020-1-31,Recovered,0,0
Bolivia,2020-2-1,Confirmed,0,0
Bolivia,2020-2-1,Deaths,0,0
Bolivia,2020-2-1,Recovered,0,0
Bolivia,2020-2-2,Confirmed,0,0
Bolivia,2020-2-2,Deaths,0,0
Bolivia,2020-2-2,Recovered,0,0
Bolivia,2020-2-3,Confirmed,0,0
Bolivia,2020-2-3,Deaths,0,0
Bolivia,2020-2-3,Recovered,0,0
Bolivia,2020-2-4,Confirmed,0,0
Bolivia,2020-2-4,Deaths,0,0
Bolivia,2020-2-4,Recovered,0,0
Bolivia,2020-2-5,Confirmed,0,0
Bolivia,2020-2-5,Deaths,0,0
Bolivia,2020-2-5,Recovered,0,0
Bolivia,2020-2-6,Confirmed,0,0
Bolivia,2020-2-6,Deaths,0,0
Bolivia,2020-2-6,Recovered,0,0
Bolivia,2020-2-7,Confirmed,0,0
Bolivia,2020-2-7,Deaths,0,0
Bolivia,2020-2-7,Recovered,0,0
Bolivia,2020-2-8,Confirmed,0,0
Bolivia,2020-2-8,Deaths,0,0
Bolivia,2020-2-8,Recovered,0,0
Bolivia,2020-2-9,Confirmed,0,0
Bolivia,2020-2-9,Deaths,0,0
Bolivia,2020-2-9,Recovered,0,0
Bolivia,2020-2-10,Confirmed,0,0
Bolivia,2020-2-10,Deaths,0,0
Bolivia,2020-2-10,Recovered,0,0
Bolivia,2020-2-11,Confirmed,0,0
Bolivia,2020-2-11,Deaths,0,0
Bolivia,2020-2-11,Recovered,0,0
Bolivia,2020-2-12,Confirmed,0,0
Bolivia,2020-2-12,Deaths,0,0
Bolivia,2020-2-12,Recovered,0,0
Bolivia,2020-2-13,Confirmed,0,0
Bolivia,2020-2-13,Deaths,0,0
Bolivia,2020-2-13,Recovered,0,0
Bolivia,2020-2-14,Confirmed,0,0
Bolivia,2020-2-14,Deaths,0,0
Bolivia,2020-2-14,Recovered,0,0
Bolivia,2020-2-15,Confirmed,0,0
Bolivia,2020-2-15,Deaths,0,0
Bolivia,2020-2-15,Recovered,0,0
